timestamp,route_name,distance_km,duration_minutes,traffic_delay_minutes,status,route_id,origin,destination,hour,day_of_week,is_weekend,temperature,humidity,weather_condition,rain_1h,wind_speed
2026-09-10 01:23:48,ORR,14.56,28.1,0.0,success,1,Marathahalli,Silk Board,1,Thursday,0,23.7,76,Clouds,0,2.6
2026-09-10 01:23:48,Whitefield-Koramangala,16.93,29.3,0.0,success,2,Whitefield,Koramangala,1,Thursday,0,23.7,76,Clouds,0,2.6
2026-09-10 01:23:48,BTM-ECity,12.37,19.2,0.0,success,3,BTM Layout,Electronic City,1,Thursday,0,23.7,76,Clouds,0,2.6
2026-09-10 01:23:48,Hebbal-Bellandur,23.98,43.3,0.0,success,4,Hebbal,Bellandur,1,Thursday,0,23.7,76,Clouds,0,2.6
2026-09-10 01:23:48,Airport-MG Road,34.98,41.6,0.0,success,5,Kempegowda Airport,MG Road,1,Thursday,0,23.7,76,Clouds,0,2.6
2026-09-10 01:23:48,Indiranagar-Brigade,4.26,11.4,0.0,success,6,Indiranagar,Brigade Road,1,Thursday,0,23.7,76,Clouds,0,2.6
2026-09-10 01:23:48,Yeshwanthpur-Jayanagar,19.19,31.1,0.0,success,7,Yeshwanthpur,Jayanagar,1,Thursday,0,23.7,76,Clouds,0,2.6
2026-09-10 04:09:08,ORR,14.57,27.3,0.0,success,1,Marathahalli,Silk Board,4,Thursday,0,22.1,83,Clouds,0,1.5
2026-09-10 04:09:08,Whitefield-Koramangala,16.93,28.4,0.0,success,2,Whitefield,Koramangala,4,Thursday,0,22.1,83,Clouds,0,1.5
2026-09-10 04:09:08,BTM-ECity,11.8,19.4,0.0,success,3,BTM Layout,Electronic City,4,Thursday,0,22.1,83,Clouds,0,1.5
2026-09-10 04:09:08,Hebbal-Bellandur,23.98,42.0,0.0,success,4,Hebbal,Bellandur,4,Thursday,0,22.1,83,Clouds,0,1.5
2026-09-10 04:09:08,Airport-MG Road,34.98,41.0,0.0,success,5,Kempegowda Airport,MG Road,4,Thursday,0,22.1,83,Clouds,0,1.5
2026-09-10 04:09:08,Indiranagar-Brigade,4.26,11.0,0.0,success,6,Indiranagar,Brigade Road,4,Thursday,0,22.1,83,Clouds,0,1.5
2026-09-10 04:09:08,Yeshwanthpur-Jayanagar,19.19,30.1,0.0,success,7,Yeshwanthpur,Jayanagar,4,Thursday,0,22.1,83,Clouds,0,1.5
2026-09-10 06:43:22,ORR,14.56,26.9,0.0,success,1,Marathahalli,Silk Board,6,Thursday,0,21.3,86,Clouds,0,4.1
2026-09-10 06:43:22,Whitefield-Koramangala,16.93,33.4,0.0,success,2,Whitefield,Koramangala,6,Thursday,0,21.3,86,Clouds,0,4.1
2026-09-10 06:43:22,BTM-ECity,13.96,19.9,0.0,success,3,BTM Layout,Electronic City,6,Thursday,0,21.3,86,Clouds,0,4.1
2026-09-10 06:43:22,Hebbal-Bellandur,26.55,46.0,0.0,success,4,Hebbal,Bellandur,6,Thursday,0,21.3,86,Clouds,0,4.1
2026-09-10 06:43:22,Airport-MG Road,34.98,45.3,0.0,success,5,Kempegowda Airport,MG Road,6,Thursday,0,21.3,86,Clouds,0,4.1
2026-09-10 06:43:22,Indiranagar-Brigade,4.26,12.3,0.0,success,6,Indiranagar,Brigade Road,6,Thursday,0,21.3,86,Clouds,0,4.1
2026-09-10 06:43:22,Yeshwanthpur-Jayanagar,19.19,34.2,0.0,success,7,Yeshwanthpur,Jayanagar,6,Thursday,0,21.3,86,Clouds,0,4.1
2026-09-10 11:40:30,ORR,14.57,38.9,7.6,success,1,Marathahalli,Silk Board,11,Thursday,0,28.2,61,Clouds,0,4.1
2026-09-10 11:40:30,Whitefield-Koramangala,16.94,60.6,11.0,success,2,Whitefield,Koramangala,11,Thursday,0,28.2,61,Clouds,0,4.1
2026-09-10 11:40:30,BTM-ECity,12.37,22.9,4.0,success,3,BTM Layout,Electronic City,11,Thursday,0,28.2,61,Clouds,0,4.1
2026-09-10 11:40:30,Hebbal-Bellandur,26.56,72.8,4.6,success,4,Hebbal,Bellandur,11,Thursday,0,28.2,61,Clouds,0,4.1
2026-09-10 11:40:30,Airport-MG Road,35.37,62.0,7.0,success,5,Kempegowda Airport,MG Road,11,Thursday,0,28.2,61,Clouds,0,4.1
2026-09-10 11:40:30,Indiranagar-Brigade,5.03,20.2,0.0,success,6,Indiranagar,Brigade Road,11,Thursday,0,28.2,61,Clouds,0,4.1
2026-09-10 11:40:30,Yeshwanthpur-Jayanagar,18.98,42.4,0.0,success,7,Yeshwanthpur,Jayanagar,11,Thursday,0,28.2,61,Clouds,0,4.1
