timestamp,route_name,distance_km,duration_minutes,traffic_delay_minutes,status,route_id,origin,destination,hour,day_of_week,is_weekend,temperature,humidity,weather_condition,rain_1h,wind_speed
2026-07-20 01:09:07,ORR,14.56,26.4,0.0,success,1,Marathahalli,Silk Board,1,Monday,0,22.0,80,Clouds,0,0.5
2026-07-20 01:09:07,Whitefield-Koramangala,16.93,29.0,0.0,success,2,Whitefield,Koramangala,1,Monday,0,22.0,80,Clouds,0,0.5
2026-07-20 01:09:07,BTM-ECity,12.37,15.8,0.0,success,3,BTM Layout,Electronic City,1,Monday,0,22.0,80,Clouds,0,0.5
2026-07-20 01:09:07,Hebbal-Bellandur,23.98,43.6,0.0,success,4,Hebbal,Bellandur,1,Monday,0,22.0,80,Clouds,0,0.5
2026-07-20 01:09:07,Airport-MG Road,34.98,41.4,0.0,success,5,Kempegowda Airport,MG Road,1,Monday,0,22.0,80,Clouds,0,0.5
2026-07-20 01:09:07,Indiranagar-Brigade,4.26,11.4,0.0,success,6,Indiranagar,Brigade Road,1,Monday,0,22.0,80,Clouds,0,0.5
2026-07-20 01:09:07,Yeshwanthpur-Jayanagar,19.19,30.4,0.0,success,7,Yeshwanthpur,Jayanagar,1,Monday,0,22.0,80,Clouds,0,0.5
2026-07-20 02:41:14,ORR,14.56,26.3,0.0,success,1,Marathahalli,Silk Board,2,Monday,0,21.4,82,Clouds,0,5.1
2026-07-20 02:41:14,Whitefield-Koramangala,16.93,27.4,0.0,success,2,Whitefield,Koramangala,2,Monday,0,21.4,82,Clouds,0,5.1
2026-07-20 02:41:14,BTM-ECity,12.37,17.1,1.5,success,3,BTM Layout,Electronic City,2,Monday,0,21.4,82,Clouds,0,5.1
2026-07-20 02:41:14,Hebbal-Bellandur,23.98,41.3,0.0,success,4,Hebbal,Bellandur,2,Monday,0,21.4,82,Clouds,0,5.1
2026-07-20 02:41:14,Airport-MG Road,34.98,40.2,0.0,success,5,Kempegowda Airport,MG Road,2,Monday,0,21.4,82,Clouds,0,5.1
2026-07-20 02:41:14,Indiranagar-Brigade,4.26,10.8,0.0,success,6,Indiranagar,Brigade Road,2,Monday,0,21.4,82,Clouds,0,5.1
2026-07-20 02:41:14,Yeshwanthpur-Jayanagar,19.19,28.8,0.0,success,7,Yeshwanthpur,Jayanagar,2,Monday,0,21.4,82,Clouds,0,5.1
2026-07-20 03:43:35,ORR,14.56,26.3,0.0,success,1,Marathahalli,Silk Board,3,Monday,0,21.4,84,Clouds,0,0.5
2026-07-20 03:43:35,Whitefield-Koramangala,16.93,27.5,0.0,success,2,Whitefield,Koramangala,3,Monday,0,21.4,84,Clouds,0,0.5
2026-07-20 03:43:35,BTM-ECity,12.37,15.5,0.0,success,3,BTM Layout,Electronic City,3,Monday,0,21.4,84,Clouds,0,0.5
2026-07-20 03:43:35,Hebbal-Bellandur,23.98,41.5,0.0,success,4,Hebbal,Bellandur,3,Monday,0,21.4,84,Clouds,0,0.5
2026-07-20 03:43:35,Airport-MG Road,34.98,40.4,0.0,success,5,Kempegowda Airport,MG Road,3,Monday,0,21.4,84,Clouds,0,0.5
2026-07-20 03:43:35,Indiranagar-Brigade,4.26,10.8,0.0,success,6,Indiranagar,Brigade Road,3,Monday,0,21.4,84,Clouds,0,0.5
2026-07-20 03:43:35,Yeshwanthpur-Jayanagar,19.19,28.9,0.0,success,7,Yeshwanthpur,Jayanagar,3,Monday,0,21.4,84,Clouds,0,0.5
2026-07-20 08:26:38,ORR,14.93,37.5,0.0,success,1,Marathahalli,Silk Board,8,Monday,0,22.5,82,Clouds,0,0.5
2026-07-20 08:26:38,Whitefield-Koramangala,16.93,53.5,10.3,success,2,Whitefield,Koramangala,8,Monday,0,22.5,82,Clouds,0,0.5
2026-07-20 08:26:38,BTM-ECity,12.37,17.8,0.0,success,3,BTM Layout,Electronic City,8,Monday,0,22.5,82,Clouds,0,0.5
2026-07-20 08:26:38,Hebbal-Bellandur,23.37,63.4,1.8,success,4,Hebbal,Bellandur,8,Monday,0,22.5,82,Clouds,0,0.5
2026-07-20 08:26:38,Airport-MG Road,35.0,51.6,0.0,success,5,Kempegowda Airport,MG Road,8,Monday,0,22.5,82,Clouds,0,0.5
