timestamp,route_name,distance_km,duration_minutes,traffic_delay_minutes,status,route_id,origin,destination,hour,day_of_week,is_weekend,temperature,humidity,weather_condition,rain_1h,wind_speed
2026-09-18 03:02:29,ORR,14.56,26.4,0.0,success,1,Marathahalli,Silk Board,3,Friday,0,22.7,87,Clouds,0,3.1
2026-09-18 03:02:29,Whitefield-Koramangala,16.93,27.4,0.0,success,2,Whitefield,Koramangala,3,Friday,0,22.7,87,Clouds,0,3.1
2026-09-18 03:02:29,BTM-ECity,12.37,15.5,0.0,success,3,BTM Layout,Electronic City,3,Friday,0,22.7,87,Clouds,0,3.1
2026-09-18 03:02:29,Hebbal-Bellandur,23.98,40.6,0.0,success,4,Hebbal,Bellandur,3,Friday,0,22.7,87,Clouds,0,3.1
2026-09-18 03:02:29,Airport-MG Road,34.98,40.5,0.0,success,5,Kempegowda Airport,MG Road,3,Friday,0,22.7,87,Clouds,0,3.1
2026-09-18 03:02:29,Indiranagar-Brigade,4.26,10.7,0.0,success,6,Indiranagar,Brigade Road,3,Friday,0,22.7,87,Clouds,0,3.1
2026-09-18 03:02:29,Yeshwanthpur-Jayanagar,19.19,29.1,0.0,success,7,Yeshwanthpur,Jayanagar,3,Friday,0,22.7,87,Clouds,0,3.1
2026-09-18 06:01:37,ORR,14.56,26.9,0.0,success,1,Marathahalli,Silk Board,6,Friday,0,22.2,87,Clear,0,2.1
2026-09-18 06:01:37,Whitefield-Koramangala,16.93,29.8,0.0,success,2,Whitefield,Koramangala,6,Friday,0,22.2,87,Clear,0,2.1
2026-09-18 06:01:37,BTM-ECity,12.37,16.1,0.0,success,3,BTM Layout,Electronic City,6,Friday,0,22.2,87,Clear,0,2.1
2026-09-18 06:01:37,Hebbal-Bellandur,26.55,44.1,0.0,success,4,Hebbal,Bellandur,6,Friday,0,22.2,87,Clear,0,2.1
2026-09-18 06:01:37,Airport-MG Road,35.34,42.7,0.0,success,5,Kempegowda Airport,MG Road,6,Friday,0,22.2,87,Clear,0,2.1
2026-09-18 06:01:37,Indiranagar-Brigade,4.26,11.5,0.0,success,6,Indiranagar,Brigade Road,6,Friday,0,22.2,87,Clear,0,2.1
2026-09-18 06:01:37,Yeshwanthpur-Jayanagar,19.19,31.8,0.0,success,7,Yeshwanthpur,Jayanagar,6,Friday,0,22.2,87,Clear,0,2.1
2026-09-18 11:37:41,ORR,14.56,33.6,1.7,success,1,Marathahalli,Silk Board,11,Friday,0,28.6,62,Clouds,0,3.1
2026-09-18 11:37:41,Whitefield-Koramangala,16.93,51.4,4.6,success,2,Whitefield,Koramangala,11,Friday,0,28.6,62,Clouds,0,3.1
2026-09-18 11:37:41,BTM-ECity,12.37,22.3,4.0,success,3,BTM Layout,Electronic City,11,Friday,0,28.6,62,Clouds,0,3.1
2026-09-18 11:37:41,Hebbal-Bellandur,26.55,62.2,1.8,success,4,Hebbal,Bellandur,11,Friday,0,28.6,62,Clouds,0,3.1
2026-09-18 11:37:41,Airport-MG Road,35.34,58.0,4.8,success,5,Kempegowda Airport,MG Road,11,Friday,0,28.6,62,Clouds,0,3.1
2026-09-18 11:37:41,Indiranagar-Brigade,4.26,20.7,2.9,success,6,Indiranagar,Brigade Road,11,Friday,0,28.6,62,Clouds,0,3.1
2026-09-18 11:37:41,Yeshwanthpur-Jayanagar,19.0,42.5,0.0,success,7,Yeshwanthpur,Jayanagar,11,Friday,0,28.6,62,Clouds,0,3.1
