timestamp,route_name,distance_km,duration_minutes,traffic_delay_minutes,status,route_id,origin,destination,hour,day_of_week,is_weekend,temperature,humidity,weather_condition,rain_1h,wind_speed
2026-05-10 01:08:28,ORR,14.56,27.4,0.0,success,1,Marathahalli,Silk Board,1,Sunday,1,23.1,81,Clouds,0,3.7
2026-05-10 01:08:28,Whitefield-Koramangala,16.93,32.2,0.0,success,2,Whitefield,Koramangala,1,Sunday,1,23.1,81,Clouds,0,3.7
2026-05-10 01:08:28,BTM-ECity,12.37,16.4,0.0,success,3,BTM Layout,Electronic City,1,Sunday,1,23.1,81,Clouds,0,3.7
2026-05-10 01:08:28,Hebbal-Bellandur,25.77,44.5,0.0,success,4,Hebbal,Bellandur,1,Sunday,1,23.1,81,Clouds,0,3.7
2026-05-10 01:08:28,Airport-MG Road,34.98,45.1,0.0,success,5,Kempegowda Airport,MG Road,1,Sunday,1,23.1,81,Clouds,0,3.7
2026-05-10 01:08:28,Indiranagar-Brigade,4.26,12.6,0.0,success,6,Indiranagar,Brigade Road,1,Sunday,1,23.1,81,Clouds,0,3.7
2026-05-10 01:08:28,Yeshwanthpur-Jayanagar,19.32,32.9,0.0,success,7,Yeshwanthpur,Jayanagar,1,Sunday,1,23.1,81,Clouds,0,3.7
2026-05-10 02:36:41,ORR,14.57,27.9,0.0,success,1,Marathahalli,Silk Board,2,Sunday,1,22.8,84,Clouds,0,3.1
2026-05-10 02:36:41,Whitefield-Koramangala,16.93,32.2,0.0,success,2,Whitefield,Koramangala,2,Sunday,1,22.8,84,Clouds,0,3.1
2026-05-10 02:36:41,BTM-ECity,12.37,16.4,0.0,success,3,BTM Layout,Electronic City,2,Sunday,1,22.8,84,Clouds,0,3.1
2026-05-10 02:36:41,Hebbal-Bellandur,25.77,44.2,0.0,success,4,Hebbal,Bellandur,2,Sunday,1,22.8,84,Clouds,0,3.1
2026-05-10 02:36:41,Airport-MG Road,34.98,43.6,0.0,success,5,Kempegowda Airport,MG Road,2,Sunday,1,22.8,84,Clouds,0,3.1
2026-05-10 02:36:41,Indiranagar-Brigade,4.26,12.6,0.0,success,6,Indiranagar,Brigade Road,2,Sunday,1,22.8,84,Clouds,0,3.1
2026-05-10 02:36:41,Yeshwanthpur-Jayanagar,19.32,32.9,0.0,success,7,Yeshwanthpur,Jayanagar,2,Sunday,1,22.8,84,Clouds,0,3.1
2026-05-10 03:35:14,ORR,14.56,27.9,0.0,success,1,Marathahalli,Silk Board,3,Sunday,1,22.3,84,Clouds,0,3.6
2026-05-10 03:35:14,Whitefield-Koramangala,16.93,32.3,0.0,success,2,Whitefield,Koramangala,3,Sunday,1,22.3,84,Clouds,0,3.6
2026-05-10 03:35:14,BTM-ECity,12.37,16.4,0.0,success,3,BTM Layout,Electronic City,3,Sunday,1,22.3,84,Clouds,0,3.6
2026-05-10 03:35:14,Hebbal-Bellandur,25.77,44.2,0.0,success,4,Hebbal,Bellandur,3,Sunday,1,22.3,84,Clouds,0,3.6
2026-05-10 03:35:14,Airport-MG Road,34.98,43.8,0.0,success,5,Kempegowda Airport,MG Road,3,Sunday,1,22.3,84,Clouds,0,3.6
